Entity Group ID,Entity Category,Entity Subgroup ID,Name,IDSOS Name,original_id,entity_group_id,entity_category,entity_subgroup_id,confidence,candidates,status,needs_audit
Firm,Other,Contractor,"Ada County Association of Realtors, Inc.","BOISE REGIONAL REALTORS, INC.",7187,Private,Other,,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 95.0, 'reasoning': ""An association of realtors is not a real estate firm or agency, but rather a professional association. 'Other' is the best fit.""}]",6.0,1
Agency,Government Agency,Public Agency,Ada County Assessor,,7188,Public,Agency,Assessor,100.0,"[{'entity_group_id': 'Public', 'entity_category': 'Agency', 'entity_subgroup_id': 'Assessor', 'confidence': 100.0, 'reasoning': ""The name and input indicate a public agency responsible for property assessment. 'Agency' is the correct category, and 'Assessor' is the correct subgroup.""}]",7.0,0
Firm,Appraisal,Appraiser,"D. Robbins & Associates, Inc.","D. Robbins & Associates, Inc.",7189,Private,Appraisal,,100.0,"[{'entity_group_id': 'Private', 'entity_category': 'Appraisal', 'entity_subgroup_id': 'Appraiser', 'confidence': 80.0, 'reasoning': ""The input subgroup 'Appraiser' is often used, but per rules, subgroup should be NULL for Appraisal. However, 'Appraiser' is a common synonym.""}]",7.0,0
Firm,Appraisal,Appraiser,Dan Clark Appraisals Inc.,DAN CLARK APPRAISALS INC.,7190,Private,Appraisal,,100.0,"[{'entity_group_id': 'Private', 'entity_category': 'Appraisal', 'entity_subgroup_id': 'Appraiser', 'confidence': 80.0, 'reasoning': ""Same as above: 'Appraiser' is a synonym, but rules specify NULL for Appraisal subgroup.""}]",7.0,0
Firm,RE - Residential,Contractor,Dan Rowe Realty,DAN ROWE REALTY,7191,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 80.0, 'reasoning': ""If 'Residential' is not explicit in the name, subgroup could be left NULL, but 'Residential' is in the input category.""}]",7.0,0
Firm,RE - Residential,Contractor,"Danny M. Cafferty Realty, Inc.","DANNY M. CAFFERTY REALTY, INC.",7192,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 80.0, 'reasoning': ""Same as above: 'Residential' is in the input category, so it is used as subgroup.""}]",7.0,0
Firm,RE - Residential,Contractor,Day Realty Company,DAY REALTY COMPANY,7193,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 80.0, 'reasoning': ""Same as above: 'Residential' is in the input category, so it is used as subgroup.""}]",7.0,0
Firm,Other,Contractor,DE Lamar LLC.,DE LAMAR LLC.,7194,Private,Contractor,General,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 60.0, 'reasoning': ""The original category is 'Other', but the subgroup is 'Contractor' and the name does not indicate a different specialty. 'Contractor' is more precise per rules.""}]",7.0,0
Firm,RE - Residential,Contractor,"Delta Land, LLC.","DELTA LAND, LLC.",7195,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 50.0, 'reasoning': ""The subgroup is 'Contractor', but the name and category indicate a real estate company focused on residential properties.""}]",7.0,0
Firm,RE - Residential,Contractor,Desert High Real Estate LLC,DESERT HIGH REAL ESTATE LLC,7196,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': 'The name and category both clearly indicate a real estate company, not a contractor.'}]",7.0,0
Firm,RE - Residential,Contractor,"Deveraux Investment Real Estate, LLC","DEVERAUX INVESTMENT REAL ESTATE, LLC",7197,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 45.0, 'reasoning': 'The name and category both indicate a real estate investment company, not a contractor.'}]",7.0,0
Firm,RE - Residential,Contractor,"DeVore and Associates, LLC",DEVORE & MUNN REAL ESTATE LLC,7198,Private,Real Estate,Residential,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': 'The name and category both indicate a real estate firm, not a contractor.'}]",7.0,0
Firm,RE - Residential,Contractor,"Diamond Properties, Inc.","DIAMOND PROPERTIES, INC.",7199,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': ""The input subgroup is 'Contractor', but the category and name indicate a real estate firm. 'Diamond Properties' is more likely a real estate company than a contractor.""}]",7.0,0
Firm,RE - Residential,Contractor,Dick Johnson & Associates,DICK JOHNSON & ASSOCIATES,7200,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': 'The name and category suggest a real estate firm, not a contractor, despite the input subgroup.'}]",7.0,0
Firm,RE - Residential,Contractor,Dickerson Land Group LLC,Dickerson Land Group LLC,7201,Private,Real Estate,Land,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 50.0, 'reasoning': ""The name 'Dickerson Land Group' strongly suggests a real estate land broker, not a contractor.""}]",7.0,0
Firm,Other,Contractor,"Digline, Inc.","DIGLINE, INC.",7202,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The name 'Digline' is ambiguous, but does not clearly indicate a contractor or any other specific category.""}]",6.0,1
Firm,RE - Residential,Contractor,Direct Realty LLC,DIRECT REALTY LLC,7203,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 60.0, 'reasoning': 'The name and category suggest a real estate firm, not a contractor, despite the input subgroup.'}]",7.0,0
Firm,RE - Commercial,Real Estate,DK Commercial LLC,DK COMMERCIAL LLC,7204,Private,Real Estate,Commercial,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': 'The name and category both indicate a commercial real estate firm, but if subgroup is not specified, NULL could be used.'}]",7.0,0
Firm,RE - Residential,Contractor,Donnelly Idaho Realty,DONNELLY IDAHO REALTY,7205,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is likely a misclassification; the name and category both indicate a real estate firm focused on residential.""}]",7.0,0
Firm,RE - Residential,Contractor,Downs Realty LLC,DOWNS REALTY LLC,7206,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is likely a misclassification; the name and category both indicate a real estate firm focused on residential.""}]",7.0,0
Firm,RE - Residential,Contractor,Dreamcatcher Realty,DREAMCATCHER REALTY,7207,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is likely a misclassification; the name and category both indicate a real estate firm focused on residential.""}]",7.0,0
Firm,Appraisal,Appraiser,Duke Appraisal Service,DUKE APPRAISAL SERVICE,7208,Private,Appraisal,,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 20.0, 'reasoning': ""Appraisal is the most accurate, but if not, 'Other' could be considered as a fallback.""}]",7.0,0
Firm,Appraisal,Appraiser,Eagle Appraisal LLC,EAGLE APPRAISAL LLC,7209,Private,Appraisal,,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Appraisal', 'entity_subgroup_id': 'Appraiser', 'confidence': 60.0, 'reasoning': ""The input subgroup 'Appraiser' is redundant per rules, but could be considered as a candidate if more granularity is needed.""}]",7.0,0
Firm,RE - Residential,Contractor,"Eagle Hills Properties, LLC","EAGLE HILLS PROPERTIES, LLC",7210,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is present, but the name and category indicate a real estate company, not a contractor.""}]",7.0,0
Firm,Property Management,Contractor,"Eagle Rock Properties, LLC","EAGLE ROCK PROPERTIES, LLC",7212,Private,Real Estate,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 30.0, 'reasoning': ""Property management could be considered 'Other' if not clearly real estate, but 'Properties' in the name suggests real estate.""}]",7.0,0
Firm,RE - Residential,Contractor,Eagle Star Properties,EAGLE STAR PROPERTIES,7213,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is present, but the name and category indicate a real estate company, not a contractor.""}]",7.0,0
Firm,RE - Residential,Contractor,"EEDAHO Real Estate, LLC","EE DAHO REAL ESTATE, LLC",7214,Private,Real Estate,Residential,97.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The subgroup 'Contractor' is present, but the name and category indicate a real estate company, not a contractor.""}]",7.0,0
Firm,RE - Residential,Contractor,El Centro Real Estate,EL CENTRO REAL ESTATE,7215,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': ""The input subgroup is 'Contractor', but the name and category both indicate a real estate firm, not a contractor. The primary classification is Real Estate, Residential.""}]",7.0,0
Firm,Property Management,Contractor,"Executive Estate Management, LLC","EXECUTIVE ESTATE MANAGEMENT, LLC",7216,Private,Other,,90.0,"[{'entity_group_id': 'Private', 'entity_category': 'Real Estate', 'entity_subgroup_id': 'NULL', 'confidence': 70.0, 'reasoning': ""Property management is often associated with real estate, but since 'Property Management' is not a standard category in the rules, 'Other' is the safest classification.""}]",6.0,1
Firm,RE - Residential,Contractor,"Elements Properties, LLC","ELEMENTS PROPERTIES, LLC",7217,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': 'The name and category both indicate a real estate firm, not a contractor, so Real Estate, Residential is most appropriate.'}]",7.0,0
Firm,RE - Residential,Contractor,Elevate Real Estate LLC,ELEVATE REAL ESTATE LLC,7218,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 40.0, 'reasoning': 'The name and category both indicate a real estate firm, not a contractor, so Real Estate, Residential is most appropriate.'}]",7.0,0
Firm,Engineering - Structural,Engineer,"Elite Edge Engineers, PLLC","ELITE EDGE ENGINEERS, PLLC",7219,Private,Engineering,Structural,99.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 10.0, 'reasoning': ""The name and category clearly indicate an engineering firm specializing in structural engineering. 'Other' is not appropriate here.""}]",7.0,0
Firm,RE - Residential,Contractor,Elite Homes and Property LLC,ELITE HOMES AND PROPERTY LLC,7220,Private,Real Estate,Residential,95.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'Residential', 'confidence': 70.0, 'reasoning': ""The name 'Elite Homes and Property' suggests a possible home builder, but the original category is 'RE - Residential', which aligns more with Real Estate. 'Contractor' as a subgroup is likely a misclassification from the original data.""}]",7.0,0
Firm,RE - Residential,Contractor,Ellis Realty LLC,ELLIS REALTY LLC,7221,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Builder', 'entity_subgroup_id': 'Residential', 'confidence': 60.0, 'reasoning': ""The name 'Ellis Realty' strongly indicates a real estate firm, not a builder or contractor. The original category is 'RE - Residential', so Real Estate is the best fit.""}]",7.0,0
Firm,Appraisal,Appraiser,"Elwood & Associates Appraisal Services, Inc.","ELWOOD & ASSOCIATES APPRAISAL SERVICES, INC.",7222,Private,Appraisal,,99.0,[],7.0,0
Firm,Environmental,Contractor,"Gem Environmental Management, LLC","GEM ENVIRONMENTAL MANAGEMENT, LLC",7223,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Environmental', 'confidence': 60.0, 'reasoning': ""The name and category suggest environmental services, which could fall under 'Engineering' if more context was available, but lacking that, 'Other' is safest.""}]",6.0,1
Firm,Environmental,Contractor,"Environmental Services and Consulting, LLC","ENVIRONMENTAL SERVICES AND CONSULTING, LLC",7225,Private,Other,,80.0,"[{'entity_group_id': 'Private', 'entity_category': 'Engineering', 'entity_subgroup_id': 'Environmental', 'confidence': 60.0, 'reasoning': ""Similar to the previous record, the name and category suggest environmental consulting, which could be engineering, but 'Other' is safest without more detail.""}]",6.0,1
Firm,RE - Residential,Contractor,"EnVision Real Estate School and Consulting, Inc.","ENVISION REAL ESTATE SCHOOL AND CONSULTING, INC.",7227,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Other', 'entity_subgroup_id': 'NULL', 'confidence': 40.0, 'reasoning': ""The presence of 'School and Consulting' could suggest a consulting or educational business, but the dominant context is 'Real Estate' and 'Residential'.""}]",7.0,0
Firm,RE - Residential,Contractor,Equity 1 Real Estate,EQUITY 1 REAL ESTATE,7228,Private,Real Estate,Residential,99.0,[],7.0,0
Firm,RE - Residential,Contractor,"Equity Idaho Real Estate, LLC","EQUITY IDAHO REAL ESTATE, LLC",7229,Private,Real Estate,Residential,99.0,[],7.0,0
Firm,RE - Residential,Contractor,ERA The Brokerage,ERA THE BROKERAGE,7231,Private,Real Estate,Residential,99.0,[],7.0,0
Firm,RE - Residential,Contractor,ERA West Wind Real Estate,ERA WEST WIND REAL ESTATE,7232,Private,Real Estate,Residential,99.0,[],7.0,0
Firm,RE - Residential,Contractor,"Evans Realty, L.L.C.","EVANS REALTY, L.L.C.",7234,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""The input subgroup is 'Contractor', but the name and category indicate a real estate firm, not a contractor.""}]",7.0,0
Firm,RE - Residential,Contractor,"EXP Realty, LLC","EXP Realty, LLC",7235,Private,Real Estate,Residential,98.0,"[{'entity_group_id': 'Private', 'entity_category': 'Contractor', 'entity_subgroup_id': 'General', 'confidence': 30.0, 'reasoning': ""The input subgroup is 'Contractor', but the name and category indicate a real estate firm, not a contractor.""}]",7.0,0
